chr	start	end	nSNPs	pos	lc_nhaps	lc_uhaps	lc_h12	lc_h2h1	lc_m	lc_A	lc_L
B2	13578385	13743405	101	13660895.5	12	12	0.0972222	0.916667	0	0	0
B2	13664354	13805998	101	13735176.5	18	17	0.0740741	0.8	0	0	0
B2	13743405	13845629	101	13794517.5	12	12	0.0972222	0.916667	0	0	0
B2	13805998	13874532	101	13840265.5	18	18	0.0617284	0.944444	0	0	0
B2	13845629	13929291	101	13887460.5	16	16	0.0703125	0.9375	0	0	0
B2	13874532	13992616	101	13933574.5	18	16	0.0925926	0.625	0	0	0
B2	13929291	14034446	101	13981869	18	18	0.0617284	0.944444	0	0	0
B2	13992616	14100198	101	14046407.5	22	22	0.0495868	0.954545	0	0	0
B2	14034446	14175714	101	14105080.5	18	18	0.0617284	0.944444	0	0	0
B2	14100198	14226503	101	14163351	22	22	0.0495868	0.954545	0	0	0
B2	14175714	14316081	101	14245898	8	8	0.15625	0.875	7	7645.89	0.875987
B2	14226503	14382363	101	14304433.5	6	6	0.222222	0.833333	6	3309.46	1.57558
B2	14316081	14441945	101	14379013.5	16	16	0.0703125	0.9375	0	0	0
B2	14382363	14498567	101	14440465.5	4	4	0.375	0.75	4	1432.47	2.49187
B2	14441945	14559246	101	14500596	14	14	0.0816327	0.928571	0	0	0
B2	14498567	14600658	101	14549613	26	26	0.0414201	0.961538	0	0	0
B2	14559246	14657153	101	14608200	26	26	0.0414201	0.961538	0	0	0
B2	14600658	14716961	101	14658810	32	32	0.0332031	0.96875	0	0	0
B2	14657153	14787011	101	14722082.5	14	14	0.0816327	0.928571	0	0	0
B2	14716961	14864293	101	14790627.5	12	12	0.0972222	0.916667	0	0	0
B2	14787011	14910751	101	14848881.5	8	8	0.15625	0.875	7	1893.69	0.875834
B2	14864293	14939990	101	14902142	8	8	0.15625	0.875	7	819.669	0.875834
B2	14910751	14959177	101	14934964.5	38	36	0.034626	0.904762	0	0	0
B2	14939990	14991200	101	14965595.5	30	30	0.0355556	0.966667	0	0	0
B2	14959177	15024096	101	14991637	18	18	0.0617284	0.944444	0	0	0
B2	14991200	15072993	101	15032097	18	17	0.0740741	0.8	0	0	0
B2	15024096	15115751	101	15069924	22	22	0.0495868	0.954545	0	0	0
B2	15072993	15170211	101	15121602.5	16	15	0.0859375	0.777778	0	0	0
B2	15115751	15262744	101	15189248	10	10	0.12	0.9	0	0	0
B2	15170211	15354223	101	15262217.5	6	6	0.222222	0.833333	6	1893.69	1.57558
B2	15429463	15566109	101	15497786.5	20	20	0.055	0.95	0	0	0
B2	15516911	15618418	101	15567665	20	20	0.055	0.95	0	0	0
B2	15566109	15648135	101	15607122.5	20	20	0.055	0.95	0	0	0
B2	15618418	15706863	101	15662641	4	4	0.375	0.75	4	7645.89	2.50329
B2	15648135	15743865	101	15696000.5	4	4	0.375	0.75	4	6649.92	2.49713
B2	15706863	15785344	101	15746104	18	17	0.0740741	0.8	0	0	0
B2	15743865	15865953	101	15804909.5	32	32	0.0332031	0.96875	0	0	0
B2	15785344	15901313	101	15843329	36	36	0.029321	0.972222	0	0	0
B2	15865953	15932819	101	15899386.5	38	37	0.0304709	0.9	0	0	0
B2	15901313	15956529	101	15928921.5	36	36	0.029321	0.972222	0	0	0
B2	15932819	15998034	101	15965427	16	16	0.0703125	0.9375	0	0	0
B2	15956529	16049491	101	16003010.5	16	16	0.0703125	0.9375	0	0	0
B2	15998034	16069144	101	16033589.5	34	33	0.0346021	0.888889	0	0	0
B2	16049491	16110059	101	16079775.5	34	29	0.0657439	0.553571	2	1245.87	4.32432
B2	16069144	16169592	101	16119368.5	30	29	0.04	0.875	0	0	0
B2	16110059	16214587	101	16162323.5	34	34	0.0311419	0.970588	0	0	0
B2	16169592	16266590	101	16218091.5	30	30	0.0355556	0.966667	0	0	0
B2	16214587	16316553	101	16265570.5	16	16	0.0703125	0.9375	0	0	0
B2	16266590	16382158	101	16324374.5	12	12	0.0972222	0.916667	0	0	0
B2	16316553	16425229	101	16370891.5	6	6	0.222222	0.833333	6	1245.87	1.57558
B2	16382158	16505185	101	16443672	8	8	0.15625	0.875	7	1432.47	0.875834
B2	16425229	16570474	101	16497852	16	16	0.0703125	0.9375	0	0	0
B2	16505185	16608985	101	16557085.5	34	33	0.0346021	0.888889	0	0	0
B2	16570474	16629522	101	16599998.5	28	28	0.0382653	0.964286	0	0	0
B2	16608985	16664586	101	16636786	10	10	0.12	0.9	0	0	0
B2	16629522	16721942	101	16675732.5	12	12	0.0972222	0.916667	0	0	0
B2	16664586	16766918	101	16715752.5	12	12	0.0972222	0.916667	0	0	0
B2	16721942	16788024	101	16754983.5	10	10	0.12	0.9	0	0	0
B2	16766918	16834416	101	16800667.5	20	20	0.055	0.95	0	0	0
B2	16788024	16879253	101	16833639	20	20	0.055	0.95	0	0	0
B2	16834416	16970534	101	16902475.5	16	16	0.0703125	0.9375	0	0	0
B2	16879253	17039762	101	16959508	20	20	0.055	0.95	0	0	0
B2	16970534	17121449	101	17045992	8	8	0.15625	0.875	7	6649.92	0.875862
B2	17039762	17178195	101	17108979	8	8	0.15625	0.875	7	1647.02	0.875834
B2	17121449	17227523	101	17174486.5	36	35	0.0324074	0.894737	0	0	0
B2	17178195	17293787	101	17235991.5	32	31	0.0371094	0.882353	0	0	0
B2	17227523	17327466	101	17277495	18	18	0.0617284	0.944444	0	0	0
B2	17327466	17415698	101	17371582.5	4	4	0.375	0.75	4	1245.87	2.49187
B2	17350718	17484541	101	17417630	24	24	0.0451389	0.958333	0	0	0
B2	17415698	17554390	101	17485044.5	16	16	0.0703125	0.9375	0	0	0
B2	17484541	17614187	101	17549364.5	10	10	0.12	0.9	0	0	0
B2	17554390	17708235	101	17631313	10	10	0.12	0.9	0	0	0
B2	17614187	17771605	101	17692896.5	6	6	0.222222	0.833333	6	1647.02	1.57558
B2	17708235	17843823	101	17776029.5	8	8	0.15625	0.875	7	1647.02	0.875834
B2	17771605	17898731	101	17835168.5	28	27	0.0433673	0.866667	0	0	0
B2	17843823	17956502	101	17900163	30	30	0.0355556	0.966667	0	0	0
B2	17898731	18010807	101	17954769.5	14	14	0.0816327	0.928571	0	0	0
B2	17956502	18049748	101	18003125.5	2	2	1	0.5	2	1432.47	3.06236
B2	18010807	18112987	101	18061897.5	4	4	0.375	0.75	4	942.433	2.49187
B2	18049748	18149204	101	18099476.5	24	24	0.0451389	0.958333	0	0	0
B2	18112987	18230255	101	18171621.5	24	24	0.0451389	0.958333	0	0	0
B2	18149204	18269615	101	18209410	14	14	0.0816327	0.928571	0	0	0
B2	18230255	18294355	101	18262305.5	12	12	0.0972222	0.916667	0	0	0
B2	18269615	18351589	101	18310602.5	16	15	0.0859375	0.777778	0	0	0
B2	18294355	18371444	101	18332900	16	16	0.0703125	0.9375	0	0	0
B2	18351589	18399991	101	18375790.5	28	24	0.0739796	0.619048	2	539.266	1.74272
B2	18371444	18420163	101	18395804	10	10	0.12	0.9	0	0	0
B2	18399991	18446114	101	18423053	10	10	0.12	0.9	0	0	0
B2	18420163	18463838	101	18442001	36	36	0.029321	0.972222	0	0	0
B2	18446114	18483496	101	18464805.5	16	13	0.140625	0.625	0	0	0
B2	18463838	18542301	101	18503070	12	9	0.222222	0.55	9	1647.02	1.68206
B2	18483496	18590185	101	18536841	6	6	0.222222	0.833333	6	6649.92	1.57576
B2	18542301	18646491	101	18594396.5	2	2	1	0.5	2	1647.02	3.06236
B2	18590185	18720973	101	18655579.5	2	2	1	0.5	2	1432.47	3.06236
B2	18646491	18765854	101	18706173	10	10	0.12	0.9	0	0	0
B2	18720973	18808131	101	18764552.5	26	26	0.0414201	0.961538	0	0	0
B2	18765854	18892235	101	18829045	28	28	0.0382653	0.964286	0	0	0
B2	18808131	18913815	101	18860973.5	18	17	0.0740741	0.8	0	0	0
B2	18892235	18959828	101	18926032	18	17	0.0740741	0.8	0	0	0
B2	18913815	19015072	101	18964444	36	36	0.029321	0.972222	0	0	0
B2	18959828	19116540	101	19038184.5	24	24	0.0451389	0.958333	0	0	0
B2	19015072	19217728	101	19116400.5	10	10	0.12	0.9	0	0	0
B2	19116540	19277439	101	19196990	4	4	0.375	0.75	4	2177.32	2.49187
B2	19217728	19352177	101	19284953	2	2	1	0.5	2	30870.7	3.22901
B2	19277439	19430660	101	19354050	2	2	1	0.5	7	1.76799e+08	5.6112
B2	19352177	19477679	101	19414928.5	8	8	0.15625	0.875	7	62030.5	1.31096
B2	19430660	19533965	101	19482313	10	8	0.22	0.714286	7	8791.03	1.78837
B2	19477679	19671304	101	19574492	12	12	0.0972222	0.916667	0	0	0
B2	19533965	19758585	101	19646275.5	26	26	0.0414201	0.961538	0	0	0
B2	19671304	19818969	101	19745137	22	22	0.0495868	0.954545	0	0	0
B2	19758585	19900392	101	19829489	20	20	0.055	0.95	0	0	0
B2	19818969	19950177	101	19884573.5	14	14	0.0816327	0.928571	0	0	0
B2	19900392	20030073	101	19965233	18	18	0.0617284	0.944444	0	0	0
B2	19950177	20089411	101	20019794.5	28	28	0.0382653	0.964286	0	0	0
B2	20030073	20142824	101	20086449	28	28	0.0382653	0.964286	0	0	0
B2	20089411	20182391	101	20135901.5	2	2	1	0.5	2	1245.87	3.06236
B2	20142824	20228404	101	20185614.5	2	2	1	0.5	2	1083.58	3.06236
B2	20182391	20260508	101	20221450	12	12	0.0972222	0.916667	0	0	0
B2	20228404	20325635	101	20277020	10	10	0.12	0.9	0	0	0
B2	20260508	20433574	101	20347041.5	24	24	0.0451389	0.958333	0	0	0
B2	20325635	20547978	101	20436807	26	26	0.0414201	0.961538	0	0	0
B2	20433574	20666733	101	20550154	20	20	0.055	0.95	0	0	0
B2	20547978	20755792	101	20651885.5	20	19	0.065	0.818182	0	0	0
B2	20666733	20861658	101	20764196	28	28	0.0382653	0.964286	0	0	0
B2	20755792	20931991	101	20843892	10	10	0.12	0.9	0	0	0
B2	20861658	21027984	101	20944821.5	6	6	0.222222	0.833333	6	1893.69	1.57558
B2	20931991	21108032	101	21020012	14	14	0.0816327	0.928571	0	0	0
B2	21027984	21202774	101	21115379.5	16	14	0.109375	0.8	0	0	0
B2	21108032	21299146	101	21203589.5	14	14	0.0816327	0.928571	0	0	0
B2	21202774	21374883	101	21288829	10	10	0.12	0.9	0	0	0
B2	21299146	21449488	101	21374317.5	2	2	1	0.5	2	2503.42	3.06236
B2	21374883	21527887	101	21451385.5	4	4	0.375	0.75	4	10107.7	2.49218
B2	21449488	21658711	101	21554100	12	12	0.0972222	0.916667	0	0	0
B2	21527887	21709614	101	21618751	6	6	0.222222	0.833333	6	1893.69	1.57558
B2	21658711	21753435	101	21706073.5	14	13	0.102041	0.75	0	0	0
B2	21709614	21820388	101	21765001.5	22	22	0.0495868	0.954545	0	0	0
B2	21753435	21898660	101	21826048	16	16	0.0703125	0.9375	0	0	0
B2	21820388	21982836	101	21901612.5	8	8	0.15625	0.875	7	2177.32	0.875834
B2	21898660	22054749	101	21976705	8	8	0.15625	0.875	7	1647.02	0.875834
B2	21982836	22094484	101	22038660.5	12	12	0.0972222	0.916667	0	0	0
B2	22054749	22187768	101	22121259	18	18	0.0617284	0.944444	0	0	0
B2	22094484	22279565	101	22187025	16	15	0.0859375	0.777778	0	0	0
B2	22187768	22358116	101	22272942.5	20	19	0.065	0.818182	0	0	0
B2	22279565	22439979	101	22359772.5	14	14	0.0816327	0.928571	0	0	0
B2	22358116	22520908	101	22439512.5	4	4	0.375	0.75	4	2177.32	2.49187
B2	22439979	22608569	101	22524274.5	10	10	0.12	0.9	0	0	0
B2	22520908	22676634	101	22598771.5	34	33	0.0346021	0.888889	0	0	0
B2	22608569	22727315	101	22667942.5	34	32	0.0397924	0.894737	0	0	0
B2	22676634	22894751	101	22785693	32	32	0.0332031	0.96875	0	0	0
B2	22727315	23043052	101	22885184	10	10	0.12	0.9	0	0	0
B2	22894751	23117819	101	23006285.5	12	12	0.0972222	0.916667	0	0	0
B2	23043052	23178846	101	23110949.5	36	34	0.037037	0.9	0	0	0
B2	23117819	23255474	101	23186647	10	10	0.12	0.9	0	0	0
B2	23178846	23374938	101	23276892.5	6	6	0.222222	0.833333	6	2177.32	1.57558
B2	23255474	23511572	101	23383523.5	4	4	0.375	0.75	6	1.76799e+08	3.25713
B2	23374938	23620500	101	23497719.5	8	8	0.15625	0.875	7	1.76799e+08	2.87559
B2	23511572	23721031	101	23616302	8	8	0.15625	0.875	7	1.76799e+08	2.91258
B2	23620500	23844811	101	23732656	6	6	0.222222	0.833333	6	1.76799e+08	3.30915
B2	23721031	23958118	101	23839575	6	6	0.222222	0.833333	6	1.76799e+08	3.30916
B2	23844811	24046027	101	23945419.5	8	8	0.15625	0.875	6	1.76799e+08	3.25621
B2	23958118	24169541	101	24063830	4	4	0.375	0.75	4	20310	2.49706
B2	24046027	24235925	101	24140976.5	6	6	0.222222	0.833333	6	10107.7	1.57585
B2	24169541	24322301	101	24245921.5	20	18	0.08	0.833333	9	1.76799e+08	0.314079
B2	24235925	24447827	101	24341876.5	4	4	0.375	0.75	4	2503.42	2.49187
B2	24322301	24609908	101	24466105	10	9	0.16	0.666667	8	1.76799e+08	2.38488
B2	24447827	24789192	101	24618510	2	2	1	0.5	2	3805.12	3.06236
B2	24609908	25006398	101	24808153.5	2	2	1	0.5	2	3805.12	3.06236
B2	24789192	25107435	101	24948314	10	10	0.12	0.9	0	0	0
B2	25006398	25150953	101	25078676	12	12	0.0972222	0.916667	0	0	0
B2	25107435	25274680	101	25191058	8	8	0.15625	0.875	7	1893.69	0.875834
B2	25150953	25371851	101	25261402.5	22	21	0.0578512	0.833333	0	0	0
B2	25274680	25459555	101	25367118	26	26	0.0414201	0.961538	0	0	0
B2	25371851	25567958	101	25469905	26	26	0.0414201	0.961538	0	0	0
B2	25459555	25629513	101	25544534.5	8	8	0.15625	0.875	7	2177.32	0.875834
B2	25567958	25741043	101	25654501	10	10	0.12	0.9	0	0	0
B2	25629513	25931360	101	25780437	30	30	0.0355556	0.966667	0	0	0
B2	25741043	26068250	101	25904647	2	2	1	0.5	2	3309.46	3.06236
B2	25931360	26140308	101	26035834.5	4	3	0.625	0.333333	3	2878.36	4.53052
B2	26068250	26222089	101	26145170	20	17	0.085	0.846154	0	0	0
B2	26140308	26290714	101	26215511.5	20	15	0.13	0.555556	3	1893.69	1.0955
B2	26222089	26465246	101	26343668	14	14	0.0816327	0.928571	8	1.76799e+08	0.0172789
B2	26290714	26571160	101	26430937.5	8	8	0.15625	0.875	7	2177.32	0.875834
B2	26465246	26813433	101	26639340	4	4	0.375	0.75	6	1.76799e+08	3.25687
B2	26571160	26959491	101	26765326	6	6	0.222222	0.833333	6	30870.7	1.58755
B2	26813433	27117910	101	26965672	12	10	0.166667	0.75	0	0	0
B2	26959491	27271537	101	27115514.5	12	12	0.0972222	0.916667	0	0	0
B2	27117910	27504457	101	27311184	12	12	0.0972222	0.916667	0	0	0
B2	27271537	27658429	101	27464983.5	10	10	0.12	0.9	0	0	0
B2	27504457	27888934	101	27696696	10	10	0.12	0.9	0	0	0
B2	27658429	28006355	101	27832392.5	8	8	0.15625	0.875	7	3805.12	0.875834
B2	27888934	28210274	101	28049604.5	6	6	0.222222	0.833333	6	3309.46	1.57558
B2	28006355	28357072	101	28181714	12	10	0.166667	0.5	6	1.76799e+08	0.687391
B2	28210274	28605027	101	28407651	2	2	1	0.5	2	5783.68	3.06236
B2	28605027	28980807	101	28792917.5	2	2	1	0.5	2	1.76799e+08	5.0266
B2	28857186	31204715	101	30030951	18	14	0.148148	0.342105	1	1893.69	3.48852
B2	28980807	31212261	101	30096534.5	8	8	0.15625	0.875	7	1647.02	0.875834
B2	31204715	31218534	101	31211625	14	12	0.132653	0.55	2	1.01121e+06	14.4468
B2	31212261	31323742	101	31268002	36	28	0.0972222	0.416667	2	287962	16.1705
B2	31218534	31374870	101	31296702.5	36	27	0.112654	0.455556	2	287962	16.205
B2	31323742	31486504	101	31405123.5	14	12	0.132653	0.777778	3	2.0319e+06	0.474728
B2	31374870	31618484	101	31496677.5	12	12	0.0972222	0.916667	3	1.76799e+08	5.13864
B2	31486504	31680622	101	31583563.5	28	27	0.0433673	0.866667	3	1.76799e+08	5.80713
B2	31618484	31713144	101	31665814.5	32	24	0.103516	0.485714	3	40810.3	5.88092
B2	31680622	31764957	101	31722790	36	26	0.114198	0.36	2	1245.87	8.81823
B2	31713144	31821074	101	31767109.5	32	27	0.0488281	0.904762	5	1.76799e+08	2.81159
B2	31764957	31899845	101	31832401.5	20	17	0.085	0.846154	5	1.76799e+08	0.398411
B2	31821074	31929249	101	31875162	18	18	0.0617284	0.944444	0	0	0
B2	31899845	31965583	101	31932714.5	28	26	0.0510204	0.735294	0	0	0
B2	31929249	32003153	101	31966201.5	38	38	0.0277008	0.973684	0	0	0
B2	31965583	32016811	101	31991197.5	30	27	0.0488889	0.888889	0	0	0
B2	32003153	32028734	101	32015944	28	23	0.0765306	0.785714	3	712.897	0.842879
B2	32016811	32098915	101	32057863.5	20	20	0.055	0.95	0	0	0
B2	32028734	32137215	101	32082975	4	4	0.375	0.75	4	712.897	2.49187
B2	32098915	32497573	101	32298244.5	2	2	1	0.5	2	1245.87	3.06236
B2	32137215	32557956	101	32347586	16	16	0.0703125	0.9375	0	0	0
B2	32497573	32677379	101	32587476.5	36	34	0.037037	0.9	0	0	0
B2	32557956	32792132	101	32675044.5	34	33	0.0346021	0.888889	0	0	0
B2	32677379	32911410	101	32794395	28	28	0.0382653	0.964286	0	0	0
B2	32792132	33024004	101	32908068.5	28	27	0.0433673	0.866667	0	0	0
B2	32911410	33275103	101	33093257	2	2	1	0.5	2	5030.28	3.06236
B2	33024004	33527606	101	33275805.5	2	2	1	0.5	2	1.76799e+08	9.18055
B2	33275103	33666121	101	33470612.5	2	2	1	0.5	3	1.76799e+08	6.77191
B2	33527606	33805653	101	33666630	4	4	0.375	0.75	4	1.76799e+08	5.16799
B2	33666121	33950650	101	33808386	6	6	0.222222	0.833333	4	1.76799e+08	5.66983
B2	34425955	35149386	101	34787671	4	4	0.375	0.75	5	1.76799e+08	4.81373
B2	35038552	35233003	101	35135778	6	6	0.222222	0.833333	6	2503.42	1.57558
B2	35149386	35299841	101	35224614	20	20	0.055	0.95	0	0	0
B2	35233003	35381485	101	35307244.5	22	22	0.0495868	0.954545	0	0	0
B2	35299841	35429756	101	35364799	24	24	0.0451389	0.958333	0	0	0
B2	35381485	35444647	101	35413066.5	30	30	0.0355556	0.966667	0	0	0
B2	35429756	35463009	101	35446383	30	27	0.0555556	0.763158	0	0	0
B2	35444647	35532366	101	35488507	22	20	0.0702479	0.846154	0	0	0
B2	35463009	35594896	101	35528953	18	18	0.0617284	0.944444	0	0	0
B2	35532366	35672767	101	35602567	32	32	0.0332031	0.96875	0	0	0
B2	35594896	35774284	101	35684590.5	30	29	0.04	0.875	0	0	0
B2	35672767	35840584	101	35756676	18	17	0.0740741	0.8	0	0	0
B2	35774284	35895753	101	35835019	20	19	0.065	0.818182	0	0	0
B2	35840584	35945948	101	35893266.5	28	22	0.0688776	0.785714	5	1893.69	0.14709
B2	35895753	36034374	101	35965064	34	34	0.0311419	0.970588	0	0	0
B2	35945948	36097269	101	36021609	34	34	0.0311419	0.970588	0	0	0
B2	36034374	36249696	101	36142035.5	18	18	0.0617284	0.944444	0	0	0
B2	36097269	36370955	101	36234112.5	2	2	1	0.5	2	2503.42	3.06236
B2	36249696	36462357	101	36356027	4	4	0.375	0.75	4	2878.36	2.49187
B2	36370955	36560633	101	36465794.5	14	14	0.0816327	0.928571	0	0	0
B2	36462357	36632241	101	36547299.5	24	24	0.0451389	0.958333	0	0	0
B2	36560633	36686774	101	36623704	20	18	0.08	0.833333	0	0	0
B2	36632241	36736040	101	36684141	10	9	0.16	0.666667	9	1647.02	1.11207
B2	36686774	36843062	101	36764918.5	8	8	0.15625	0.875	7	2503.42	0.875834
B2	36736040	36980248	101	36858144.5	14	14	0.0816327	0.928571	0	0	0
B2	36843062	37111016	101	36977039.5	16	16	0.0703125	0.9375	0	0	0
B2	36980248	37197603	101	37088926	8	8	0.15625	0.875	7	2878.36	0.875834
B2	37111016	37322037	101	37216527	8	8	0.15625	0.875	7	2878.36	0.875834
B2	37197603	37456850	101	37327227	14	14	0.0816327	0.928571	0	0	0
B2	37322037	37504931	101	37413484.5	16	16	0.0703125	0.9375	0	0	0
B2	37456850	37634308	101	37545579.5	12	12	0.0972222	0.916667	0	0	0
B2	37504931	37674467	101	37589699.5	4	4	0.375	0.75	4	1245.87	2.49187
B2	37634308	37711651	101	37672980	4	4	0.375	0.75	4	17664.4	2.51581
B2	37674467	37794715	101	37734591.5	6	6	0.222222	0.833333	6	8791.03	1.57594
B2	37711651	37937745	101	37824698.5	28	28	0.0382653	0.964286	0	0	0
B2	37794715	38021228	101	37907972	34	33	0.0346021	0.888889	0	0	0
B2	37937745	38073442	101	38005594	20	20	0.055	0.95	0	0	0
B2	38021228	38138436	101	38079832.5	18	18	0.0617284	0.944444	0	0	0
B2	38073442	38275132	101	38174287.5	6	6	0.222222	0.833333	6	10107.7	1.5764
B2	38138436	38335898	101	38237167.5	2	2	1	0.5	2	1647.02	3.06236
B2	38275132	38405603	101	38340368	20	20	0.055	0.95	0	0	0
B2	38335898	38479816	101	38407857.5	12	12	0.0972222	0.916667	0	0	0
B2	38405603	38595574	101	38500589	2	2	1	0.5	2	8791.03	3.06261
B2	38479816	38665106	101	38572461.5	2	2	1	0.5	2	7645.89	3.06239
B2	38595574	38739894	101	38667734.5	30	30	0.0355556	0.966667	0	0	0
B2	38665106	38768084	101	38716595.5	26	23	0.0680473	0.578947	1	1432.47	1.90408
B2	38739894	38839062	101	38789478.5	14	14	0.0816327	0.928571	0	0	0
B2	38768084	38911248	101	38839666.5	12	11	0.125	0.714286	0	0	0
B2	38839062	38983785	101	38911424	6	6	0.222222	0.833333	6	2177.32	1.57558
B2	38911248	39051636	101	38981442.5	6	6	0.222222	0.833333	6	10107.7	1.57584
B2	38983785	39167676	101	39075731	14	14	0.0816327	0.928571	6	1.76799e+08	0.168701
B2	39290569	39527507	101	39409038.5	32	27	0.0625	0.804348	3	3309.46	0.96329
B2	39438233	39624946	101	39531590	30	29	0.04	0.875	0	0	0
B2	39527507	39781570	101	39654539	16	16	0.0703125	0.9375	0	0	0
B2	39624946	39863817	101	39744382	4	4	0.375	0.75	4	2503.42	2.49187
B2	39781570	40013352	101	39897461.5	4	4	0.375	0.75	4	1.76799e+08	9.44672
B2	39863817	40130071	101	39996944.5	4	4	0.375	0.75	4	1.76799e+08	9.44643
B2	40013352	40204346	101	40108849.5	2	2	1	0.5	4	1.76799e+08	5.16871
B2	40130071	40319524	101	40224798	6	6	0.222222	0.833333	6	2177.32	1.57558
B2	40204346	40405977	101	40305162	30	30	0.0355556	0.966667	0	0	0
B2	40319524	40485198	101	40402361.5	36	35	0.0324074	0.894737	0	0	0
B2	40405977	40509421	101	40457699.5	36	35	0.0324074	0.894737	0	0	0
B2	40485198	40535460	101	40510329.5	38	36	0.034626	0.904762	0	0	0
B2	40509421	40555263	101	40532342.5	26	23	0.0591716	0.875	0	0	0
B2	40535460	40597467	101	40566464	26	21	0.0857988	0.775	3	819.669	0.782673
B2	40555263	40627617	101	40591440.5	14	13	0.102041	0.75	0	0	0
B2	40597467	40684910	101	40641189	14	12	0.132653	0.777778	0	0	0
B2	40627617	40723336	101	40675477	4	4	0.375	0.75	4	942.433	2.49187
B2	40684910	40747531	101	40716221	4	4	0.375	0.75	4	7645.89	2.4982
B2	40723336	40841485	101	40782411	34	29	0.0449827	0.909091	5	1.76799e+08	0.682098
B2	40747531	40870716	101	40809124	28	24	0.0561224	0.888889	0	0	0
B2	40841485	40963495	101	40902490.5	28	24	0.0739796	0.619048	2	1893.69	1.74272
B2	40870716	41060091	101	40965404	26	26	0.0414201	0.961538	0	0	0
B2	40963495	41192865	101	41078180.5	8	8	0.15625	0.875	7	5783.68	0.875834
B2	41060091	41286959	101	41173525.5	6	6	0.222222	0.833333	6	2878.36	1.57558
B2	41192865	41369222	101	41281044	18	16	0.0925926	0.625	4	1.76799e+08	3.40992
B2	41286959	41411248	101	41349104	26	19	0.12426	0.4	3	17664.4	3.67846
B2	41369222	41431546	101	41400384.5	24	15	0.173611	0.583333	4	1083.58	2.19345
B2	41411248	41463114	101	41437181.5	16	16	0.0703125	0.9375	0	0	0
B2	41431546	41496072	101	41463809.5	12	12	0.0972222	0.916667	0	0	0
B2	41463114	41513829	101	41488472	30	25	0.06	0.785714	4	819.669	0.179269
B2	41496072	41534764	101	41515418.5	32	30	0.0429688	0.888889	0	0	0
B2	41513829	41577694	101	41545762	36	35	0.0324074	0.894737	0	0	0
B2	41534764	41628875	101	41581820	36	35	0.0324074	0.894737	0	0	0
B2	41577694	41651160	101	41614427.5	32	32	0.0332031	0.96875	0	0	0
B2	41628875	41692399	101	41660637.5	24	24	0.0451389	0.958333	0	0	0
B2	41651160	41745522	101	41698341.5	26	24	0.056213	0.71875	0	0	0
B2	41692399	41796105	101	41744252.5	38	34	0.0415512	0.8125	3	1432.47	0.257941
B2	41745522	41864667	101	41805095	38	34	0.0373961	0.913043	0	0	0
B2	41796105	41937418	101	41866762	30	27	0.0555556	0.763158	0	0	0
B2	41864667	41977941	101	41921304.5	30	28	0.0466667	0.882353	0	0	0
B2	41937418	42065005	101	42001212	38	37	0.0304709	0.9	0	0	0
B2	41977941	42119069	101	42048505.5	32	30	0.0429688	0.763158	0	0	0
B2	42065005	42225340	101	42145173	16	16	0.0703125	0.9375	0	0	0
B2	42119069	42302752	101	42210911	12	12	0.0972222	0.916667	0	0	0
B2	42225340	42373392	101	42299366.5	24	23	0.0520833	0.846154	0	0	0
B2	42302752	42430286	101	42366519.5	24	24	0.0451389	0.958333	0	0	0
B2	42373392	42491297	101	42432345	20	20	0.055	0.95	0	0	0
B2	42430286	42580696	101	42505491.5	16	16	0.0703125	0.9375	0	0	0
B2	42491297	42601696	101	42546497	18	17	0.0740741	0.8	0	0	0
B2	42580696	42636285	101	42608491	18	15	0.117284	0.653846	0	0	0
