chr	start	end	nSNPs	pos	lp_nhaps	lp_uhaps	lp_h12	lp_h2h1	lp_m	lp_A	lp_L
A2	81205972	81466589	101	81336281	2	2	1	0.5	2	26606.3	2.11452
A2	81358977	81498234	101	81428606	2	1	1	0	1	2480.75	4.40092
A2	81466589	81604720	101	81535655	16	12	0.179688	0.466667	0	0	0
A2	81498234	81802891	101	81650563	22	16	0.115702	0.6	0	0	0
A2	81604720	81876888	101	81740804.5	18	13	0.12963	0.7	0	0	0
A2	81802891	82177572	101	81990232	4	4	0.375	0.75	4	6589.7	1.46939
A2	82326917	82666796	101	82496857	6	6	0.222222	0.833333	6	1.00249e+08	2.20066
A2	82508106	82782051	101	82645079	6	6	0.222222	0.833333	6	3279.49	0.748902
A2	82666796	82878084	101	82772440.5	14	10	0.183673	0.625	0	0	0
A2	82782051	83050365	101	82916208.5	12	10	0.166667	0.75	0	0	0
A2	82878084	83124347	101	83001216	8	8	0.15625	0.875	8	2480.75	0.265837
A2	83124347	83389578	101	83256963	2	2	1	0.5	2	6589.7	2.07539
A2	83389578	84238025	101	83813802	4	4	0.375	0.75	4	1.00249e+08	3.60728
A2	83623663	84326134	101	83974899	2	2	1	0.5	6	1.00249e+08	3.36295
A2	84238025	84362680	101	84300353	10	6	0.4	0.166667	6	3770.67	2.1405
A2	84326134	84561548	101	84443841.5	16	11	0.226562	0.342105	0	0	0
A2	84362680	85098614	101	84730647.5	10	9	0.16	0.666667	9	15224.3	0.340022
A2	84561548	85373562	101	84967555.5	10	9	0.16	0.666667	9	1.00249e+08	0.894985
A2	85098614	85576880	101	85337747.5	4	4	0.375	0.75	4	26606.3	1.46939
A2	85373562	85914726	101	85644144.5	2	2	1	0.5	4	1.00249e+08	4.59037
A2	85576880	86042542	101	85809711.5	4	3	0.625	0.333333	3	46497.7	2.93078
A2	85914726	86224509	101	86069618	8	7	0.21875	0.6	7	1.00249e+08	1.86109
A2	86042542	86658312	101	86350427.5	6	6	0.222222	0.833333	7	1.00249e+08	1.66632
A2	86224509	86989989	101	86607249.5	4	4	0.375	0.75	4	7576.65	1.46939
A2	86658312	87122129	101	86890221	8	8	0.15625	0.875	8	1.00249e+08	0.8966
A2	86989989	87237088	101	87113539	6	5	0.333333	0.5	5	35172.9	1.64769
A2	87122129	87391524	101	87256827	2	2	1	0.5	5	1.00249e+08	3.2146
A2	87391524	88058188	101	87724856.5	2	2	1	0.5	2	1.00249e+08	6.20489
A2	88058188	88516844	101	88287516.5	2	2	1	0.5	2	5731.31	2.07539
A2	88346347	88668226	101	88507287	10	9	0.16	0.666667	9	1.00249e+08	0.717197
A2	88516844	88863207	101	88690026	4	4	0.375	0.75	4	4984.73	1.46939
A2	88863207	89386971	101	89125089.5	2	2	1	0.5	2	3770.67	2.07539
A2	88986388	89545099	101	89265744	6	6	0.222222	0.833333	6	1.00249e+08	1.79242
A2	89386971	89812512	101	89599742	2	2	1	0.5	2	8711.43	2.07539
A2	89812512	90431614	101	90122063.5	8	8	0.15625	0.875	8	1.00249e+08	0.838716
A2	90163616	90609099	101	90386358	8	7	0.21875	0.6	8	1.00249e+08	0.916937
A2	90431614	90807759	101	90619687	6	6	0.222222	0.833333	9	1.00249e+08	1.123
A2	90609099	90900068	101	90754584	12	9	0.222222	0.333333	9	8711.43	0.556885
A2	90807759	91037742	101	90922751	20	14	0.19	0.307692	0	0	0
A2	90900068	91172594	101	91036331.5	8	8	0.15625	0.875	8	6589.7	0.265837
A2	91037742	91212703	101	91125223	8	8	0.15625	0.875	8	15224.3	0.266084
A2	91172594	91365053	101	91268824	20	12	0.235	0.37931	0	0	0
A2	91212703	91554719	101	91383711.5	16	12	0.179688	0.466667	0	0	0
A2	91365053	91761573	101	91563313.5	8	8	0.15625	0.875	8	4984.73	0.265837
A2	91554719	92078375	101	91816547.5	4	4	0.375	0.75	4	40440.8	1.4731
A2	91761573	92230839	101	91996206.5	4	4	0.375	0.75	6	1.00249e+08	2.16099
A2	92078375	92372801	101	92225588.5	6	6	0.222222	0.833333	6	1.00249e+08	2.15976
A2	92372801	92814769	101	92593785.5	4	4	0.375	0.75	6	1.00249e+08	2.15992
A2	92569196	92986613	101	92777905	4	4	0.375	0.75	4	11516.3	1.46939
A2	92814769	93156690	101	92985730	10	9	0.16	0.666667	9	1.00249e+08	0.784471
A2	92986613	93307218	101	93146916	6	6	0.222222	0.833333	9	1.00249e+08	0.796452
A2	93156690	93551555	101	93354123	6	6	0.222222	0.833333	6	1.00249e+08	2.54027
A2	93307218	93598482	101	93452850.5	2	2	1	0.5	6	1.00249e+08	2.53982
A2	93551555	93717953	101	93634754.5	2	2	1	0.5	2	1.00249e+08	6.21689
A2	93717953	94085492	101	93901723	2	2	1	0.5	2	1.00249e+08	6.21683
A2	93934187	94238462	101	94086325	2	2	1	0.5	2	35172.9	2.08007
A2	94238462	94521403	101	94379933	14	12	0.132653	0.55	0	0	0
A2	94407203	94719503	101	94563353.5	20	16	0.125	0.529412	0	0	0
A2	94521403	94845685	101	94683544.5	12	11	0.125	0.714286	0	0	0
A2	94719503	95015757	101	94867630.5	8	8	0.15625	0.875	8	3279.49	0.265837
A2	94845685	95134277	101	94989981.5	16	10	0.28125	0.25	0	0	0
A2	95015757	95276304	101	95146031	22	11	0.367769	0.0970149	2	4335.41	1.29825
A2	95134277	95443635	101	95288956.5	18	9	0.395062	0.119565	9	3770.67	1.15199
A2	95276304	95719251	101	95497778	14	12	0.132653	0.55	0	0	0
A2	95443635	95963501	101	95703568.5	4	4	0.375	0.75	4	5731.31	1.46939
A2	95719251	96400329	101	96059790.5	4	4	0.375	0.75	4	1.00249e+08	4.39906
A2	95963501	96689150	101	96326326	4	4	0.375	0.75	4	23140.5	1.46939
A2	96400329	96855800	101	96628065	10	8	0.22	0.4375	8	5731.31	0.514805
A2	96689150	96985941	101	96837546	12	10	0.166667	0.75	0	0	0
A2	96855800	97095584	101	96975692.5	2	2	1	0.5	2	2852.3	2.07539
A2	96985941	97167649	101	97076795.5	6	5	0.333333	0.5	5	7576.65	1.64183
A2	97095584	97306525	101	97201055	20	15	0.13	0.555556	0	0	0
A2	97167649	97503518	101	97335584	18	11	0.197531	0.431818	0	0	0
A2	97306525	97673569	101	97490047.5	12	8	0.291667	0.21875	8	4335.41	0.763774
A2	97503518	97879329	101	97691424	14	11	0.173469	0.384615	0	0	0
A2	97673569	98091707	101	97882638.5	12	9	0.222222	0.55	9	4984.73	0.501404
A2	97879329	98319512	101	98099421	12	10	0.166667	0.5	0	0	0
A2	98091707	98581676	101	98336692	8	8	0.15625	0.875	8	6589.7	0.265837
A2	98319512	98872148	101	98595830.5	2	2	1	0.5	2	5731.31	2.07539
A2	98581676	99037324	101	98809500.5	8	8	0.15625	0.875	8	4984.73	0.265837
A2	98872148	99140008	101	99006078.5	12	11	0.125	0.714286	0	0	0
A2	99037324	99235511	101	99136418	12	10	0.166667	0.75	0	0	0
A2	99140008	99333407	101	99236708	20	18	0.08	0.653846	0	0	0
A2	99235511	99451668	101	99343590	18	15	0.117284	0.466667	0	0	0
A2	99333407	99602331	101	99467869.5	18	14	0.123457	0.678571	0	0	0
A2	99451668	99844498	101	99648083.5	14	12	0.132653	0.55	0	0	0
A2	99602331	100102064	101	99852198	8	6	0.3125	0.357143	6	5731.31	1.4447
A2	99844498	100280394	101	100062446.5	14	10	0.22449	0.428571	0	0	0
A2	100102064	100414253	101	100258159	16	14	0.109375	0.8	0	0	0
A2	100280394	100569432	101	100424913.5	4	4	0.375	0.75	4	10016.2	1.46939
A2	100414253	100706577	101	100560415.5	2	2	1	0.5	4	1.00249e+08	3.61159
A2	100569432	100808549	101	100688991	2	2	1	0.5	2	3279.49	2.07539
A2	100706577	100924824	101	100815701	12	11	0.125	0.714286	0	0	0
A2	100808549	101065029	101	100936789.5	6	6	0.222222	0.833333	6	3279.49	0.748902
A2	100924824	101232724	101	101078774.5	2	2	1	0.5	6	1.00249e+08	2.3504
A2	101420835	101736284	101	101578560	6	5	0.333333	0.5	5	1.00249e+08	3.93754
A2	101536061	101939744	101	101737903	4	3	0.625	0.333333	3	4335.41	2.91321
A2	102430061	102853080	101	102641571	6	6	0.222222	0.833333	6	6589.7	0.748902
A2	102700055	103057837	101	102878946.5	16	14	0.109375	0.8	0	0	0
A2	102853080	103163795	101	103008438	16	14	0.109375	0.8	0	0	0
A2	103057837	103316042	101	103186940	10	10	0.12	0.9	0	0	0
A2	103625384	103861194	101	103743289.5	8	6	0.3125	0.357143	6	46497.7	1.53484
A2	103728144	103933031	101	103830588	6	5	0.333333	0.5	5	2480.75	1.64183
A2	103861194	103991405	101	103926300	10	9	0.16	0.666667	9	1.00249e+08	1.79506
A2	103933031	104108625	101	104020828.5	8	7	0.21875	0.6	9	1.00249e+08	1.6884
A2	103991405	104233483	101	104112444.5	8	7	0.21875	0.6	9	1.00249e+08	1.35536
A2	104108625	104416326	101	104262476	8	7	0.21875	0.6	7	1.00249e+08	2.14739
A2	104233483	104733371	101	104483427.5	6	5	0.333333	0.5	7	1.00249e+08	1.91469
A2	104416326	104970048	101	104693187.5	6	6	0.222222	0.833333	6	1.00249e+08	2.57895
A2	104733371	105068155	101	104900763.5	6	6	0.222222	0.833333	7	1.00249e+08	0.994112
A2	104970048	105161156	101	105065602.5	10	8	0.22	0.714286	8	3279.49	0.451235
A2	105068155	105318161	101	105193158.5	18	15	0.0987654	0.833333	0	0	0
A2	105161156	105446527	101	105303842	14	11	0.173469	0.590909	0	0	0
A2	105318161	105539252	101	105428707	16	13	0.140625	0.625	0	0	0
A2	105446527	105651089	101	105548808.5	18	16	0.0925926	0.625	0	0	0
A2	105539252	105821330	101	105680291.5	20	20	0.055	0.95	0	0	0
A2	105651089	105987278	101	105819184	16	14	0.109375	0.8	0	0	0
A2	105821330	106104859	101	105963095	18	16	0.0925926	0.818182	0	0	0
A2	105987278	106240790	101	106114034.5	18	16	0.0925926	0.818182	0	0	0
A2	106104859	106357386	101	106231123	14	12	0.132653	0.55	0	0	0
A2	106240790	106453567	101	106347179	10	10	0.12	0.9	0	0	0
A2	106357386	106497226	101	106427306.5	8	8	0.15625	0.875	8	2157.6	0.265837
A2	106453567	106561278	101	106507423	4	3	0.625	0.333333	3	1419.5	2.91321
A2	106497226	106627791	101	106562509	12	8	0.236111	0.590909	8	1.00249e+08	2.34411
A2	106561278	106663501	101	106612390	8	7	0.21875	0.6	7	1.00249e+08	3.33146
A2	106627791	106680527	101	106654159.5	8	8	0.15625	0.875	7	1.00249e+08	3.33143
A2	106663501	106713743	101	106688622.5	8	6	0.3125	0.666667	7	1.00249e+08	3.38491
A2	106680527	106741914	101	106711221	4	3	0.625	0.333333	7	1.00249e+08	3.38497
A2	106713743	106847844	101	106780794	4	4	0.375	0.75	7	1.00249e+08	3.05176
A2	106741914	106928366	101	106835140.5	6	5	0.333333	0.5	6	1.00249e+08	2.82791
A2	106847844	107050968	101	106949406.5	8	7	0.21875	0.6	6	1.00249e+08	2.34798
A2	106928366	107186027	101	107057197	6	4	0.5	0.6	4	2852.3	2.54217
A2	107050968	107316489	101	107183729	2	2	1	0.5	4	1.00249e+08	5.07706
A2	107316489	107607135	101	107461812.5	4	4	0.375	0.75	4	4335.41	1.46939
A2	107469066	107770608	101	107619837.5	14	11	0.173469	0.590909	0	0	0
A2	107607135	107795333	101	107701234.5	20	12	0.2	0.666667	0	0	0
A2	107770608	107976461	101	107873535	16	11	0.15625	0.678571	0	0	0
A2	107795333	108079093	101	107937213.5	18	15	0.0987654	0.833333	0	0	0
A2	107976461	108201821	101	108089141.5	16	14	0.109375	0.8	0	0	0
A2	108079093	108492866	101	108285980	4	4	0.375	0.75	4	30591.1	1.54138
A2	108201821	108528983	101	108365402.5	4	4	0.375	0.75	4	30591.1	1.52704
A2	108492866	108570309	101	108531588	20	10	0.33	0.355263	4	1.00249e+08	0.50739
A2	108528983	108870914	101	108699949	4	4	0.375	0.75	4	30591.1	1.51342
A2	108570309	108999712	101	108785011	4	4	0.375	0.75	4	35172.9	1.54744
A2	108870914	109132657	101	109001786	16	14	0.109375	0.8	0	0	0
A2	108999712	109267485	101	109133599	8	6	0.3125	0.666667	6	3770.67	1.27189
A2	109132657	109427850	101	109280254	6	5	0.333333	0.5	6	1.00249e+08	3.10294
A2	109267485	109549044	101	109408265	6	6	0.222222	0.833333	8	1.00249e+08	0.911344
A2	109427850	109661446	101	109544648.5	8	8	0.15625	0.875	7	1.00249e+08	1.34094
A2	109549044	109826444	101	109687744.5	10	7	0.3	0.272727	7	1.00249e+08	1.56395
A2	109661446	110028074	101	109844760.5	6	5	0.333333	0.5	6	1.00249e+08	2.56264
A2	109826444	110113486	101	109969965.5	6	6	0.222222	0.833333	6	17504.4	0.749263
A2	110028074	110269726	101	110148900.5	20	16	0.125	0.375	0	0	0
A2	110445829	110856327	101	110651078.5	2	2	1	0.5	2	10016.2	2.07539
A2	110856327	111185158	101	111020743	4	4	0.375	0.75	4	5731.31	1.46939
A2	111022805	111424741	101	111223773.5	8	8	0.15625	0.875	8	1.00249e+08	0.762623
A2	111185158	111677297	101	111431228	4	4	0.375	0.75	4	4984.73	1.46939
A2	111424741	111813996	101	111619369	8	7	0.21875	0.6	6	1.00249e+08	2.34648
A2	111677297	111902368	101	111789833	8	5	0.4375	0.4375	5	4335.41	2.43123
A2	111813996	112067460	101	111940728.5	6	6	0.222222	0.833333	5	1.00249e+08	3.47321
A2	111902368	112403317	101	112152843	6	5	0.333333	0.5	5	4984.73	1.64183
A2	112067460	112595151	101	112331306	10	10	0.12	0.9	0	0	0
A2	112403317	112701057	101	112552187.5	14	13	0.102041	0.75	0	0	0
A2	112595151	112881299	101	112738225.5	8	7	0.21875	0.6	7	8711.43	0.720484
A2	112701057	113086450	101	112893754	4	4	0.375	0.75	7	1.00249e+08	1.52216
A2	112881299	113414136	101	113147718	2	2	1	0.5	2	6589.7	2.07539
A2	113086450	113694640	101	113390545.5	10	9	0.16	0.666667	9	13241.1	0.340022
A2	113414136	113972267	101	113693202	16	14	0.109375	0.8	0	0	0
A2	113694640	114194180	101	113944410.5	4	4	0.375	0.75	4	6589.7	1.46939
A2	114194180	114714247	101	114454214	4	4	0.375	0.75	4	1.00249e+08	4.39607
A2	114549419	114994198	101	114771809	4	4	0.375	0.75	4	1.00249e+08	4.40051
A2	114714247	115240334	101	114977291	4	4	0.375	0.75	4	1.00249e+08	4.00559
A2	114994198	115513897	101	115254048	2	2	1	0.5	4	1.00249e+08	3.60632
A2	115513897	115851806	101	115682852	2	2	1	0.5	2	7576.65	2.07539
A2	115851806	116076746	101	115964276.5	8	8	0.15625	0.875	8	2480.75	0.265837
A2	115948120	116167474	101	116057797.5	10	10	0.12	0.9	0	0	0
A2	116076746	116250215	101	116163481	4	3	0.625	0.333333	3	2852.3	2.91321
A2	116167474	116382582	101	116275028.5	8	8	0.15625	0.875	8	1.00249e+08	0.883044
A2	116250215	116691370	101	116470793	6	6	0.222222	0.833333	8	1.00249e+08	0.790546
A2	116382582	117059484	101	116721033.5	6	6	0.222222	0.833333	6	1.00249e+08	2.19532
A2	117724956	118038983	101	117881970	4	4	0.375	0.75	4	377232	2.33496
A2	117871024	118196238	101	118033631.5	4	4	0.375	0.75	4	11516.3	1.46939
A2	118038983	118404848	101	118221916	16	15	0.0859375	0.777778	0	0	0
A2	118196238	118617305	101	118406772	4	4	0.375	0.75	4	8711.43	1.46939
A2	118404848	118724009	101	118564429	4	4	0.375	0.75	6	1.00249e+08	2.16104
A2	118617305	118998987	101	118808146.5	6	6	0.222222	0.833333	6	1.00249e+08	2.16122
A2	118724009	119184364	101	118954187	4	4	0.375	0.75	6	1.00249e+08	2.72503
A2	118998987	119258388	101	119128688	8	6	0.3125	0.666667	6	1.00249e+08	2.68461
A2	119184364	119390452	101	119287408.5	4	4	0.375	0.75	4	2852.3	1.46939
A2	119258388	119513319	101	119385854	6	6	0.222222	0.833333	6	10016.2	0.748916
A2	119390452	119647625	101	119519039	20	16	0.09	0.857143	0	0	0
A2	119513319	119786198	101	119649759	14	11	0.142857	0.8	0	0	0
A2	119647625	119891582	101	119769604	6	5	0.333333	0.5	5	8711.43	1.64184
A2	119786198	119949496	101	119867847.5	4	3	0.625	0.333333	3	1876.55	2.91321
A2	119891582	119977420	101	119934501.5	10	10	0.12	0.9	0	0	0
A2	119949496	120040648	101	119995072.5	12	10	0.166667	0.75	0	0	0
A2	119977420	120086343	101	120031882	14	11	0.142857	0.8	0	0	0
A2	120040648	120197713	101	120119181	2	2	1	0.5	2	2157.6	2.07539
A2	120086343	120364223	101	120225283.5	2	2	1	0.5	2	142012	2.87828
A2	120736018	120967264	101	120851641.5	8	8	0.15625	0.875	8	1.00249e+08	0.900814
A2	120831835	121094178	101	120963007	10	8	0.22	0.714286	8	1.00249e+08	0.982294
A2	120967264	121199560	101	121083412.5	8	8	0.15625	0.875	8	1.00249e+08	0.900373
A2	121792145	122063487	101	121927816.5	2	2	1	0.5	2	2852.3	2.07539
A2	121927430	122151091	101	122039261	14	12	0.132653	0.777778	0	0	0
A2	122063487	122215451	101	122139469.5	10	9	0.16	0.666667	9	2852.3	0.340022
A2	122151091	122339302	101	122245197	6	6	0.222222	0.833333	6	2157.6	0.748902
A2	122215451	122431324	101	122323388	12	10	0.166667	0.75	0	0	0
A2	122339302	122487968	101	122413635.5	20	15	0.11	0.71875	0	0	0
A2	122431324	122628151	101	122529738	10	9	0.16	0.666667	9	15224.3	0.344939
A2	122487968	122671297	101	122579633	8	8	0.15625	0.875	9	30591.1	0.303834
A2	122628151	122678486	101	122653319	6	5	0.333333	0.5	5	1073.77	1.64183
A2	122671297	122705056	101	122688177	10	8	0.22	0.714286	8	614.419	0.451235
A2	122678486	122739129	101	122708808	18	13	0.12963	0.7	0	0	0
A2	122705056	122807591	101	122756324	4	4	0.375	0.75	4	1234.59	1.46939
A2	122807591	122904991	101	122856291.5	6	6	0.222222	0.833333	6	1632.1	0.748902
A2	122864436	122972609	101	122918523	18	13	0.154321	0.71875	8	1.00249e+08	0.0789936
A2	122904991	122988883	101	122946937.5	10	8	0.22	0.4375	8	812.247	0.514805
A2	122972609	123004232	101	122988421	10	8	0.22	0.4375	8	13241.1	0.59194
A2	122988883	123024766	101	123006825	4	2	1	0.5	2	534.383	4.15078
A2	123066752	123246786	101	123156769.5	2	2	1	0.5	2	93430.9	3.02258
A2	123117841	123331141	101	123224491.5	2	2	1	0.5	6	1.00249e+08	2.83715
A2	123246786	123499489	101	123373138	6	6	0.222222	0.833333	6	1.00249e+08	2.31409
A2	123331141	123586867	101	123459004.5	2	2	1	0.5	6	1.00249e+08	2.3139
A2	123784088	123948668	101	123866378.5	2	2	1	0.5	3	1.00249e+08	5.93784
A2	124047817	124233123	101	124140470.5	4	3	0.625	0.333333	3	1.00249e+08	7.32911
A2	124447832	124697751	101	124572792	4	3	0.625	0.333333	4	1.00249e+08	5.56994
A2	124614575	124906795	101	124760685.5	4	4	0.375	0.75	6	1.00249e+08	2.97773
A2	124697751	124981892	101	124839822	6	6	0.222222	0.833333	6	1.00249e+08	2.97738
A2	124906795	125096738	101	125001767	2	2	1	0.5	2	3770.67	2.07539
A2	124981892	125309482	101	125145687.5	4	4	0.375	0.75	4	26606.3	1.47141
A2	125096738	125658273	101	125377506	10	10	0.12	0.9	0	0	0
A2	125309482	125893476	101	125601479.5	4	4	0.375	0.75	4	5731.31	1.46939
A2	125658273	126272414	101	125965344	4	4	0.375	0.75	6	1.00249e+08	2.15959
A2	125893476	126524066	101	126208771.5	6	6	0.222222	0.833333	6	1.00249e+08	2.4543
A2	126272414	126634094	101	126453254.5	4	3	0.625	0.333333	3	93430.9	3.18382
A2	126524066	126690868	101	126607467.5	4	2	1	0.1	2	2157.6	4.73006
A2	126634094	126748848	101	126691471.5	16	12	0.179688	0.678571	0	0	0
A2	126690868	126785596	101	126738232.5	22	16	0.161157	0.652174	0	0	0
A2	126748848	126820962	101	126784905.5	22	12	0.318182	0.416667	0	0	0
A2	126785596	126863740	101	126824668.5	16	12	0.179688	0.466667	0	0	0
A2	126820962	126952609	101	126886786	10	9	0.16	0.666667	9	1632.1	0.340022
A2	126863740	127083681	101	126973711	8	7	0.21875	0.6	7	2480.75	0.720484
A2	126952609	127167685	101	127060147.5	6	6	0.222222	0.833333	6	4335.41	0.748902
A2	127083681	127261447	101	127172564.5	12	11	0.125	0.714286	0	0	0
A2	127167685	127377683	101	127272684.5	16	12	0.179688	0.466667	0	0	0
A2	127261447	127565235	101	127413341.5	8	7	0.21875	0.6	7	17504.4	0.722021
A2	127377683	127637076	101	127507380	8	6	0.3125	0.357143	6	7576.65	1.4447
A2	127565235	127728751	101	127646993.5	20	13	0.23	0.357143	7	1.00249e+08	0.167761
A2	127637076	127830955	101	127734016	10	7	0.3	0.5	7	2480.75	1.06286
A2	127992246	128274340	101	128133293.5	2	2	1	0.5	2	4335.41	2.07539
A2	128187326	128411830	101	128299578.5	6	6	0.222222	0.833333	5	1.00249e+08	6.75253
A2	128274340	128469565	101	128371953	8	5	0.4375	0.2	5	1.00249e+08	6.95348
A2	128411830	128512167	101	128461999	10	3	0.82	0.404762	3	2157.6	7.47132
A2	128469565	128608386	101	128538976	8	6	0.3125	0.666667	6	1.00249e+08	1.66779
A2	128512167	128713515	101	128612841.5	12	10	0.166667	0.5	6	1.00249e+08	1.88291
A2	128608386	128774351	101	128691369	6	4	0.5	0.25	4	2157.6	2.87593
A2	128713515	128886806	101	128800161	10	6	0.4	0.166667	6	3279.49	2.1405
A2	128774351	129055214	101	128914783	18	14	0.148148	0.342105	7	1.00249e+08	0.147665
A2	128886806	129284110	101	129085458.5	12	7	0.375	0.142857	7	15224.3	1.63605
A2	129055214	129378513	101	129216864	8	6	0.3125	0.357143	7	1.00249e+08	3.29816
A2	129284110	129622092	101	129453101.5	8	7	0.21875	0.6	7	4335.41	0.720484
A2	129378513	129840424	101	129609469	10	10	0.12	0.9	0	0	0
A2	130118040	130449619	101	130283830	4	4	0.375	0.75	4	123513	1.62601
A2	130343103	130606558	101	130474831	2	2	1	0.5	5	1.00249e+08	4.13917
A2	130449619	130690474	101	130570047	2	2	1	0.5	5	1.00249e+08	4.13957
A2	130606558	130871066	101	130738812.5	10	6	0.4	0.166667	6	1.00249e+08	3.41074
A2	130690474	130994447	101	130842461	6	6	0.222222	0.833333	6	53461.7	0.890115
A2	130871066	131258972	101	131065019.5	10	10	0.12	0.9	0	0	0
A2	130994447	131446535	101	131220491.5	22	13	0.173554	0.537037	0	0	0
A2	131258972	131567941	101	131413457	18	13	0.185185	0.375	0	0	0
A2	131446535	131675823	101	131561179.5	10	9	0.16	0.666667	9	20126.1	0.342379
A2	131567941	131711961	101	131639951.5	8	7	0.21875	0.6	7	2480.75	0.720484
A2	131675823	131764118	101	131719971	10	8	0.22	0.714286	8	13241.1	0.451462
A2	131711961	131972029	101	131841995.5	16	12	0.179688	0.466667	0	0	0
A2	131764118	132154030	101	131959074.5	22	17	0.132231	0.6	0	0	0
A2	131972029	132279129	101	132125579.5	12	12	0.0972222	0.916667	0	0	0
A2	132154030	132405742	101	132279886.5	6	6	0.222222	0.833333	6	4335.41	0.748902
A2	132279129	132598783	101	132438956.5	8	8	0.15625	0.875	8	1.00249e+08	0.713543
A2	132405742	132706767	101	132556255	2	2	1	0.5	2	2852.3	2.07539
A2	132598783	132909765	101	132754274.5	8	7	0.21875	0.6	7	1.00249e+08	1.52276
A2	132706767	133109962	101	132908365	4	4	0.375	0.75	4	4335.41	1.46939
A2	132909765	133385463	101	133147614.5	8	8	0.15625	0.875	8	1.00249e+08	0.779585
A2	133109962	133485133	101	133297548	8	8	0.15625	0.875	8	1.00249e+08	0.77947
A2	133385463	133780541	101	133583002.5	4	4	0.375	0.75	4	70675.2	1.60049
A2	133485133	133927588	101	133706361	4	4	0.375	0.75	4	1.00249e+08	4.40278
A2	133780541	134121368	101	133950955	4	4	0.375	0.75	4	1.00249e+08	4.40185
A2	133927588	134348305	101	134137947	4	4	0.375	0.75	4	4984.73	1.46939
A2	134121368	134511942	101	134316655.5	16	14	0.109375	0.8	0	0	0
A2	134348305	134600871	101	134474588.5	16	11	0.226562	0.342105	0	0	0
A2	134511942	134664593	101	134588268	10	8	0.22	0.714286	8	3279.49	0.451235
A2	134600871	134813078	101	134706975	10	8	0.22	0.714286	8	1.00249e+08	2.01931
A2	134664593	134948508	101	134806551	12	8	0.291667	0.21875	8	1.00249e+08	2.01953
A2	134813078	135059079	101	134936079	4	3	0.625	0.333333	3	7576.65	2.91321
A2	134948508	135172277	101	135060393	4	2	1	0.1	2	4335.41	4.73006
A2	135059079	135345149	101	135202114.5	18	13	0.154321	0.529412	0	0	0
A2	135172277	135466808	101	135319543	12	10	0.166667	0.75	0	0	0
A2	135345149	135635436	101	135490293	8	6	0.3125	0.666667	6	3279.49	1.27189
A2	135466808	135768571	101	135617690	12	12	0.0972222	0.916667	0	0	0
A2	135635436	135885631	101	135760534	8	6	0.3125	0.357143	6	3770.67	1.4447
A2	135768571	136016526	101	135892549	12	8	0.291667	0.384615	9	1.00249e+08	1.3939
A2	135885631	136256565	101	136071098.5	10	9	0.16	0.666667	9	1.00249e+08	1.10919
A2	136016526	136879646	101	136448086.5	2	2	1	0.5	2	10016.2	2.07539
A2	136879646	137255712	101	137067679.5	6	6	0.222222	0.833333	6	4984.73	0.748902
A2	137168146	137329295	101	137248721	20	13	0.165	0.456522	0	0	0
A2	137255712	137496012	101	137375862.5	4	4	0.375	0.75	4	17504.4	1.48406
A2	137329295	137553141	101	137441218.5	2	2	1	0.5	2	1876.55	2.07539
A2	137496012	137686864	101	137591438.5	2	1	1	0	1	1632.1	4.40092
A2	137553141	137753268	101	137653205	4	3	0.625	0.333333	3	15224.3	2.92947
A2	137686864	137840573	101	137763719	18	15	0.117284	0.653846	0	0	0
A2	137753268	137976287	101	137864778	20	17	0.1	0.5	0	0	0
A2	137840573	138072911	101	137956742.5	8	7	0.21875	0.6	7	2480.75	0.720484
A2	137976287	138110481	101	138043384.5	8	7	0.21875	0.6	7	2480.75	0.720484
A2	138072911	138191252	101	138132082	20	14	0.16	0.6	0	0	0
A2	138110481	138259682	101	138185082	16	11	0.1875	0.5	8	1.00249e+08	0.00547138
A2	138191252	138291747	101	138241500	16	8	0.414062	0.135135	7	1632.1	1.39295
A2	138259682	138346330	101	138303006.5	22	8	0.334711	0.346939	7	40440.8	2.48879
